51297;1
65.76;1
8.69;1
2.99;1
Alberta;1
Binders and Binder Accessories;1
0.39;1
Xerox 1891;1
Tamara Manning;1
51842;1
-19.09;1
48.91;1
5.81;1
Alberta;1
Paper;1
0.38;1
Tennsco Regal Shelving Units;1
Tamara Manning;1
51842;1
-244.33;1
101.41;1
35;1
Alberta;1
Storage & Organization;1
0.82;1
Accessory34;1
Sharelle Roach;1
51968;1
1166.09;1
85.99;1
0.99;1
Alberta;1
Telephones and Communication;1
0.55;1
Chromcraft Bull-Nose Wood Round Conference Table Top;1
 Wood Base;1
Pauline Webber;1
52578;1
835.46;1
217.85;1
29.1;1
Alberta;1
Tables;1
0.68;1
Hon 2111 Invitation™ Series Corner Table;1
Pauline Webber;1
52578;1
-344.82;1
209.37;1
69;1
Alberta;1
Tables;1
0.79;1
Jet-Pak Recycled Peel 'N' Seal Padded Mailers;1
Sharelle Roach;1
53027;1
146.64;1
35.89;1
14.72;1
Alberta;1
Envelopes;1
0.4;1
Canon PC-428 Personal Copier;1
Resi Polking;1
54214;1
1899.23;1
199.99;1
24.49;1
Alberta;1
Copiers and Fax;1
0.46;1
Gyration Ultra Cordless Optical Suite;1
Pauline Webber;1
54342;1
1057.62;1
100.97;1
7.18;1
Alberta;1
Computer Peripherals;1
0.46;1
*Staples* Highlighting Markers;1
Pauline Webber;1
54342;1
-5.65;1
4.84;1
0.71;1
Alberta;1
Pens & Art Supplies;1
0.52;1
"Avery® Durable Plastic 1"" Binders";1
Tamara Manning;1
54656;1
-73.35;1
4.54;1
5.83;1
Alberta;1
Binders and Binder Accessories;1
0.36;1
Xerox 1930;1
Shaun Chance;1
54949;1
-94.59;1
6.48;1
6.81;1
Alberta;1
Paper;1
0.36;1
Tennsco Lockers;1
 Gray;1
Shaun Chance;1
54949;1
-293.74;1
20.98;1
53.03;1
Alberta;1
Storage & Organization;1
0.78;1
Tenex Carpeted;1
 Granite-Look or Clear Contemporary Contour Shape Chair Mats;1
Darren Powers;1
55813;1
-824.43;1
70.71;1
37.58;1
Alberta;1
Office Furnishings;1
0.78;1
O'Sullivan 3-Shelf Heavy-Duty Bookcases;1
Quincy Jones;1
56577;1
-351.51;1
58.14;1
36.61;1
Alberta;1
Bookcases;1
0.61;1
Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer;1
Darren Powers;1
56834;1
202.73;1
80.97;1
30.06;1
Alberta;1
Office Machines;1
0.4;1
Xerox 214;1
Darren Powers;1
56834;1
-118.55;1
6.48;1
7.03;1
Alberta;1
Paper;1
0.37;1
Bush Advantage Collection® Round Conference Table;1
Pauline Webber;1
57380;1
-95.04;1
212.6;1
52.2;1
Alberta;1
Tables;1
0.64;1
Global Leather Task Chair;1
 Black;1
Tom Prescott;1
58722;1
-699.72;1
89.99;1
42;1
Alberta;1
Chairs & Chairmats;1
0.66;1
Bionaire Personal Warm Mist Humidifier/Vaporizer;1
Tamara Manning;1
58981;1
422.23;1
46.89;1
5.1;1
Alberta;1
Appliances;1
0.46;1
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;1
Shaun Chance;1
59686;1
-106.42;1
5.8;1
5.59;1
Alberta;1
Binders and Binder Accessories;1
0.4;1
Canon MP25DIII Desktop Whisper-Quiet Printing Calculator;1
Lindsay Castell;1
6791;1
110.77;1
51.98;1
10.17;1
Alberta;1
Office Machines;1
0.37;1
Dixon My First Ticonderoga Pencil;1
 #2;1
Adam Bellavance;1
9895;1
-6.82;1
5.85;1
2.27;1
Alberta;1
Pens & Art Supplies;1
0.56;1
Adesso Programmable 142-Key Keyboard;1
Ken Dana;1
11846;1
611.43;1
152.48;1
4;1
Alberta;1
Computer Peripherals;1
0.79;1
2300 Heavy-Duty Transfer File Systems by Perma;1
Ken Dana;1
11846;1
-50.27;1
24.98;1
8.79;1
Alberta;1
Storage & Organization;1
0.66;1
Keytronic French Keyboard;1
Lindsay Castell;1
12450;1
-88.61;1
73.98;1
14.52;1
Alberta;1
Computer Peripherals;1
0.65;1
Xerox 1887;1
Ken Dana;1
16518;1
-6.57;1
18.97;1
5.21;1
Alberta;1
Paper;1
0.37;1
Accessory34;1
Ken Dana;1
16518;1
832.19;1
85.99;1
0.99;1
Alberta;1
Telephones and Communication;1
0.55;1
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;1
Adam Bellavance;1
17860;1
-96.33;1
7.77;1
9.23;1
Alberta;1
Appliances;1
0.58;1
Holmes Odor Grabber;1
Ken Dana;1
17952;1
2.33;1
14.42;1
6.75;1
Alberta;1
Appliances;1
0.52;1
Office Star Flex Back Scooter Chair with White Frame;1
Adam Bellavance;1
18596;1
126.31;1
110.98;1
30;1
Alberta;1
Chairs & Chairmats;1
0.71;1
Avery 485;1
Adam Bellavance;1
18596;1
223.38;1
12.53;1
0.5;1
Alberta;1
Labels;1
0.38;1
Honeywell Enviracaire® Portable HEPA Air Cleaner for up to 10 x 16 Room;1
Lindsay Castell;1
21410;1
554.91;1
123.38;1
24.49;1
Alberta;1
Appliances;1
0.46;1
Deflect-O® Glasstique™ Clear Desk Accessories;1
Laurel Workman;1
22563;1
-9.78;1
7.7;1
3.68;1
Alberta;1
Office Furnishings;1
0.52;1
Staples® General Use 3-Ring Binders;1
Ken Dana;1
25318;1
-3.16;1
1.88;1
1.49;1
Alberta;1
Binders and Binder Accessories;1
0.37;1
Fellowes Mighty 8 Compact Surge Protector;1
Laurel Workman;1
26688;1
57.17;1
20.27;1
3.99;1
Alberta;1
Appliances;1
0.57;1
Peel-Off® China Markers;1
Laurel Workman;1
26688;1
12.02;1
9.93;1
1.09;1
Alberta;1
Pens & Art Supplies;1
0.43;1
Bush Advantage Collection® Racetrack Conference Table;1
Ken Dana;1
26881;1
-410.39;1
424.21;1
110.2;1
Alberta;1
Tables;1
0.67;1
Belkin F9M820V08 8 Outlet Surge;1
Adam Bellavance;1
26887;1
461.65;1
42.98;1
4.62;1
Alberta;1
Appliances;1
0.56;1
Fellowes Twister Kit;1
 Gray/Clear;1
 3/pkg;1
Adam Bellavance;1
26887;1
-117.1;1
8.04;1
8.94;1
Alberta;1
Binders and Binder Accessories;1
0.4;1
Accessory13;1
Ken Dana;1
29761;1
446.99;1
35.99;1
1.25;1
Alberta;1
Telephones and Communication;1
0.57;1
3M Office Air Cleaner;1
Ken Dana;1
29761;1
262.32;1
25.98;1
5.37;1
Alberta;1
Appliances;1
0.5;1
Eldon Expressions Mahogany Wood Desk Collection;1
Ken Dana;1
29761;1
-34.17;1
6.24;1
5.22;1
Alberta;1
Office Furnishings;1
0.6;1
Master Caster Door Stop;1
 Large Neon Orange;1
Lisa Ryan;1
31810;1
-166.74;1
7.28;1
7.98;1
Alberta;1
Office Furnishings;1
0.42;1
Xerox 1961;1
Max Engle;1
36548;1
-40.43;1
4.98;1
7.54;1
Alberta;1
Paper;1
0.38;1
Master Caster Door Stop;1
 Gray;1
Max Engle;1
39585;1
-22.74;1
5.08;1
3.63;1
Alberta;1
Office Furnishings;1
0.51;1
DAX Natural Wood-Tone Poster Frame;1
Adam Bellavance;1
41793;1
384.38;1
26.48;1
6.93;1
Alberta;1
Office Furnishings;1
0.49;1
Advantus Plastic Paper Clips;1
Adam Bellavance;1
42949;1
-17.49;1
5;1
3.39;1
Alberta;1
Rubber Bands;1
0.37;1
Hewlett Packard 6S Scientific Calculator;1
Adam Bellavance;1
42949;1
-114.64;1
12.99;1
9.44;1
Alberta;1
Office Machines;1
0.39;1
Storex DuraTech Recycled Plastic Frosted Binders;1
Laurel Workman;1
43044;1
-73.07;1
4.24;1
5.41;1
Alberta;1
Binders and Binder Accessories;1
0.35;1
Polycom ViewStation™ ISDN Videoconferencing Unit;1
Laurel Workman;1
43044;1
-12558;1
6783.02;1
24.49;1
Alberta;1
Office Machines;1
0.39;1
"Acme® 8"" Straight Scissors";1
Laurel Workman;1
46048;1
0.53;1
12.98;1
3.14;1
Alberta;1
Scissors;1
 Rulers and Trimmers;1
0.6;1
Tenex Personal Project File with Scoop Front Design;1
 Black;1
Laurel Workman;1
46048;1
-15.92;1
13.48;1
4.51;1
Alberta;1
Storage & Organization;1
0.59;1
Xerox 194;1
Lisa Ryan;1
48354;1
405.64;1
55.48;1
14.3;1
Alberta;1
Paper;1
0.37;1
Xerox 1986;1
Ken Dana;1
48416;1
-15.48;1
6.68;1
4.91;1
Alberta;1
Paper;1
0.37;1
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;1
Lisa Ryan;1
49798;1
-517.83;1
280.98;1
57;1
Alberta;1
Chairs & Chairmats;1
0.78;1
Fiskars® Softgrip Scissors;1
Lisa Ryan;1
49798;1
20.31;1
10.98;1
3.37;1
Alberta;1
Scissors;1
 Rulers and Trimmers;1
0.57;1
Boston KS Multi-Size Manual Pencil Sharpener;1
Ken Dana;1
50470;1
-57.73;1
22.99;1
8.99;1
Alberta;1
Pens & Art Supplies;1
0.57;1
Xerox 1983;1
Helen Wasserman;1
52900;1
-32.62;1
5.98;1
5.46;1
Alberta;1
Paper;1
0.36;1
"Imation 3.5""";1
 DISKETTE 44766 HGHLD3.52HD/FM;1
 10/Pack;1
Helen Wasserman;1
57572;1
-120.04;1
4.98;1
4.62;1
Alberta;1
Computer Peripherals;1
0.64;1
"Rediform Wirebound ""Phone Memo"" Message Book";1
 11 x 5-3/4;1
Helen Wasserman;1
57572;1
-17.22;1
7.64;1
5.83;1
Alberta;1
Paper;1
0.36;1
Avery 4027 File Folder Labels for Dot Matrix Printers;1
 5000 Labels per Box;1
 White;1
Julia Dunbar;1
57766;1
-85.32;1
30.53;1
19.99;1
Alberta;1
Labels;1
0.39;1
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;1
Julia Dunbar;1
58566;1
693.01;1
105.29;1
10.12;1
Alberta;1
Office Furnishings;1
0.79;1
MicroTAC 650;1
Julia Dunbar;1
58566;1
624.71;1
65.99;1
4.99;1
Alberta;1
Telephones and Communication;1
0.58;1
O'Sullivan Living Dimensions 2-Shelf Bookcases;1
Julia Dunbar;1
58658;1
-404.36;1
120.98;1
58.64;1
Alberta;1
Bookcases;1
0.75;1
Microsoft Internet Keyboard;1
Julia Dunbar;1
58658;1
-103.75;1
20.97;1
6.5;1
Alberta;1
Computer Peripherals;1
0.78;1
Accessory21;1
Julia Dunbar;1
58658;1
348.59;1
20.99;1
0.99;1
Alberta;1
Telephones and Communication;1
0.37;1
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;1
Helen Wasserman;1
59139;1
163.1;1
70.97;1
3.5;1
Alberta;1
Appliances;1
0.59;1
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;1
Helen Wasserman;1
59139;1
-13.71;1
5.34;1
2.99;1
Alberta;1
Binders and Binder Accessories;1
0.38;1
"Imation 3.5"" DS/HD IBM Formatted Diskettes";1
 50/Pack;1
Max Engle;1
59942;1
-268.65;1
15.98;1
8.99;1
Alberta;1
Computer Peripherals;1
0.64;1
Holmes Replacement Filter for HEPA Air Cleaner;1
 Medium Room;1
Carl Weiss;1
5350;1
-12.2;1
11.33;1
6.12;1
Alberta;1
Appliances;1
0.42;1
TDK 4.7GB DVD-R;1
Chuck Clark;1
6850;1
-7.23;1
10.01;1
1.99;1
Alberta;1
Computer Peripherals;1
0.41;1
Canon MP25DIII Desktop Whisper-Quiet Printing Calculator;1
Chuck Clark;1
6850;1
675.07;1
51.98;1
10.17;1
Alberta;1
Office Machines;1
0.37;1
Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System;1
Chuck Clark;1
6850;1
150.04;1
64.98;1
6.88;1
Alberta;1
Storage & Organization;1
0.73;1
Balt Split Level Computer Training Table;1
Chuck Clark;1
6850;1
-556.25;1
138.75;1
52.42;1
Alberta;1
Tables;1
0.74;1
SANFORD Liquid Accent™ Tank-Style Highlighters;1
Chuck Clark;1
7488;1
-1.76;1
2.84;1
0.93;1
Alberta;1
Pens & Art Supplies;1
0.54;1
Boston Model 1800 Electric Pencil Sharpener;1
 Gray;1
Chuck Clark;1
7552;1
332.52;1
28.15;1
6.17;1
Alberta;1
Pens & Art Supplies;1
0.55;1
"Acme® 8"" Straight Scissors";1
Chuck Clark;1
7552;1
26.28;1
12.98;1
3.14;1
Alberta;1
Scissors;1
 Rulers and Trimmers;1
0.6;1
Accessory29;1
Darren Koutras;1
7585;1
22.57;1
20.99;1
1.25;1
Alberta;1
Telephones and Communication;1
0.83;1
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";1
Darren Koutras;1
8289;1
53.31;1
14.45;1
7.17;1
Alberta;1
Binders and Binder Accessories;1
0.38;1
Black Print Carbonless Snap-Off® Rapid Letter;1
" 8 1/2"" x 7""";1
Roland Murray;1
8679;1
161.32;1
9.11;1
2.15;1
Alberta;1
Paper;1
0.4;1
IBM 80 Minute CD-R Spindle;1
 50/Pack;1
Chuck Clark;1
12481;1
215.8;1
20.89;1
1.99;1
Alberta;1
Computer Peripherals;1
0.48;1
Accessory31;1
Chuck Clark;1
12481;1
103.05;1
35.99;1
0.99;1
Alberta;1
Telephones and Communication;1
0.35;1
O'Sullivan 4-Shelf Bookcase in Odessa Pine;1
Daniel Byrd;1
12902;1
-765.5;1
120.98;1
56.7;1
Alberta;1
Bookcases;1
0.68;1
Hewlett-Packard 4.7GB DVD+R Discs;1
Chuck Clark;1
20128;1
48.47;1
8.5;1
1.99;1
Alberta;1
Computer Peripherals;1
0.49;1
Fellowes Stor/Drawer® Steel Plus™ Storage Drawers;1
Chuck Clark;1
20128;1
-152.54;1
95.43;1
19.99;1
Alberta;1
Storage & Organization;1
0.79;1
Tennsco Lockers;1
 Sand;1
Darren Koutras;1
20642;1
-1637.52;1
20.98;1
45;1
Alberta;1
Storage & Organization;1
0.61;1
Filing/Storage Totes and Swivel Casters;1
Roland Murray;1
24804;1
-113.52;1
9.71;1
9.45;1
Alberta;1
Storage & Organization;1
0.6;1
Riverside Palais Royal Lawyers Bookcase;1
 Royale Cherry Finish;1
Valerie Takahito;1
29058;1
7132.18;1
880.98;1
44.55;1
Alberta;1
Bookcases;1
0.62;1
GBC Standard Therm-A-Bind Covers;1
Rick Wilson;1
29187;1
-24.18;1
24.92;1
12.98;1
Alberta;1
Binders and Binder Accessories;1
0.39;1
Peel & Stick Add-On Corner Pockets;1
Rick Wilson;1
29187;1
-37.79;1
2.16;1
6.05;1
Alberta;1
Binders and Binder Accessories;1
0.37;1
Hewlett-Packard Business Color Inkjet 3000 [N;1
 DTN] Series Printers;1
Rick Wilson;1
29187;1
12606.81;1
808.49;1
55.3;1
Alberta;1
Office Machines;1
0.4;1
Xerox 217;1
Rick Wilson;1
29187;1
-43.26;1
6.48;1
8.19;1
Alberta;1
Paper;1
0.37;1
Fiskars® Softgrip Scissors;1
Rick Wilson;1
29187;1
51.17;1
10.98;1
3.37;1
Alberta;1
Scissors;1
 Rulers and Trimmers;1
0.57;1
Global Leather Highback Executive Chair with Pneumatic Height Adjustment;1
 Black;1
Becky Pak;1
29317;1
1774.53;1
200.98;1
23.76;1
Alberta;1
Chairs & Chairmats;1
0.58;1
Okidata ML591 Wide Format Dot Matrix Printer;1
Becky Pak;1
29317;1
3055.72;1
810.98;1
16.06;1
Alberta;1
Office Machines;1
0.56;1
Sterling Rubber Bands by Alliance;1
Becky Pak;1
29317;1
-14.54;1
4.71;1
0.7;1
Alberta;1
Rubber Bands;1
0.85;1
Canon PC940 Copier;1
Adam Shillingsburg;1
29988;1
287.5;1
449.99;1
49;1
Alberta;1
Copiers and Fax;1
0.38;1
Dixon My First Ticonderoga Pencil;1
 #2;1
Catherine Glotzbach;1
30051;1
-1.57;1
5.85;1
2.27;1
Alberta;1
Pens & Art Supplies;1
0.56;1
It's Hot Message Books with Stickers;1
" 2 3/4"" x 5""";1
Sibella Parks;1
30211;1
38.43;1
7.4;1
1.71;1
Alberta;1
Paper;1
0.4;1
Xerox 193;1
Tom Boeckenhauer;1
30401;1
-57.37;1
5.98;1
5.15;1
Alberta;1
Paper;1
0.36;1
Avery Hi-Liter® Fluorescent Desk Style Markers;1
Claire Good;1
30757;1
2.2;1
3.38;1
0.85;1
Alberta;1
Pens & Art Supplies;1
0.48;1
Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener;1
 Black;1
Claire Good;1
30757;1
-183.75;1
11.66;1
7.95;1
Alberta;1
Pens & Art Supplies;1
0.58;1
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders";1
 800 sheets;1
Frank Olsen;1
31237;1
225.26;1
42.8;1
2.99;1
Alberta;1
Binders and Binder Accessories;1
0.36;1
T61;1
Brooke Gillingham;1
32192;1
-171.17;1
45.99;1
2.5;1
Alberta;1
Telephones and Communication;1
0.56;1
Eldon Cleatmat® Chair Mats for Medium Pile Carpets;1
Frank Olsen;1
33568;1
-181.87;1
55.5;1
52.2;1
Alberta;1
Office Furnishings;1
0.72;1
Tenex Personal Filing Tote With Secure Closure Lid;1
 Black/Frost;1
Frank Olsen;1
33568;1
7.35;1
15.51;1
5.8;1
Alberta;1
Storage & Organization;1
0.6;1
Xerox 213;1
Brooke Gillingham;1
33634;1
-151.92;1
6.48;1
7.86;1
Alberta;1
Paper;1
0.37;1
Xerox 1988;1
Catherine Glotzbach;1
33925;1
-95.05;1
30.98;1
19.99;1
Alberta;1
Paper;1
0.4;1
Xerox 1892;1
Sonia Cooley;1
34338;1
265.09;1
38.76;1
13.26;1
Alberta;1
Paper;1
0.36;1
80 Minute Slim Jewel Case CD-R ;1
 10/Pack - Staples;1
Frank Olsen;1
34374;1
37.41;1
8.33;1
1.99;1
Alberta;1
Computer Peripherals;1
0.52;1
i1000plus;1
Valerie Takahito;1
34565;1
1316.79;1
125.99;1
4.2;1
Alberta;1
Telephones and Communication;1
0.57;1
Holmes Replacement Filter for HEPA Air Cleaner;1
 Very Large Room;1
 HEPA Filter;1
Catherine Glotzbach;1
34948;1
-403.74;1
68.81;1
60;1
Alberta;1
Appliances;1
0.41;1
Hon 4-Shelf Metal Bookcases;1
Rick Wilson;1
35652;1
226.63;1
100.98;1
26.22;1
Alberta;1
Bookcases;1
0.6;1
Newell 35;1
Alex Russell;1
36038;1
-89.06;1
3.28;1
5;1
Alberta;1
Pens & Art Supplies;1
0.56;1
Canon MP41DH Printing Calculator;1
Brooke Gillingham;1
36934;1
17.4;1
150.98;1
13.99;1
Alberta;1
Office Machines;1
0.38;1
Wirebound Message Book;1
 4 per Page;1
Brooke Gillingham;1
36934;1
-5.16;1
5.43;1
0.95;1
Alberta;1
Paper;1
0.36;1
Bevis Round Conference Table Top;1
 X-Base;1
Brooke Gillingham;1
36934;1
871.97;1
179.29;1
29.21;1
Alberta;1
Tables;1
0.74;1
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";1
Rick Wilson;1
37440;1
629.4;1
208.16;1
68.02;1
Alberta;1
Appliances;1
0.58;1
StarTAC 3000;1
Adam Shillingsburg;1
37542;1
210;1
125.99;1
7.69;1
Alberta;1
Telephones and Communication;1
0.59;1
GBC VeloBinder Strips;1
Erica Hackney;1
38146;1
-82.95;1
7.68;1
6.16;1
Alberta;1
Binders and Binder Accessories;1
0.35;1
Avery 493;1
Sibella Parks;1
38178;1
71.6;1
4.91;1
0.5;1
Alberta;1
Labels;1
0.36;1
Master Giant Foot® Doorstop;1
 Safety Yellow;1
Tom Boeckenhauer;1
38279;1
-10.73;1
7.59;1
4;1
Alberta;1
Office Furnishings;1
0.42;1
Newell 35;1
Trudy Bell;1
38787;1
-77.93;1
3.28;1
5;1
Alberta;1
Pens & Art Supplies;1
0.56;1
KI Conference Tables;1
Alyssa Crouse;1
38791;1
-1565.89;1
70.89;1
89.3;1
Alberta;1
Tables;1
0.69;1
"Imation 3.5""";1
 DISKETTE 44766 HGHLD3.52HD/FM;1
 10/Pack;1
Valerie Takahito;1
38817;1
-18.03;1
4.98;1
4.62;1
Alberta;1
Computer Peripherals;1
0.64;1
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";1
Trudy Bell;1
38887;1
28.46;1
14.45;1
7.17;1
Alberta;1
Binders and Binder Accessories;1
0.38;1
DIXON Ticonderoga® Erasable Checking Pencils;1
Trudy Bell;1
38887;1
25.05;1
5.58;1
1.99;1
Alberta;1
Pens & Art Supplies;1
0.46;1
Eldon Expressions Punched Metal & Wood Desk Accessories;1
 Pewter & Cherry;1
Alyssa Crouse;1
38914;1
-14.27;1
10.64;1
5.16;1
Alberta;1
Office Furnishings;1
0.57;1
Hunt Boston® Vacuum Mount KS Pencil Sharpener;1
Adam Shillingsburg;1
39072;1
144.69;1
34.99;1
7.73;1
Alberta;1
Pens & Art Supplies;1
0.59;1
Avery 504;1
Valerie Takahito;1
39652;1
1.17;1
2.88;1
0.5;1
Alberta;1
Labels;1
0.36;1
T28 WORLD;1
Valerie Takahito;1
39652;1
-773.34;1
195.99;1
8.99;1
Alberta;1
Telephones and Communication;1
0.6;1
Canon P1-DHIII Palm Printing Calculator;1
Adam Shillingsburg;1
39750;1
-35.88;1
17.98;1
8.51;1
Alberta;1
Office Machines;1
0.4;1
Storex DuraTech Recycled Plastic Frosted Binders;1
Adam Shillingsburg;1
40006;1
-105.55;1
4.24;1
5.41;1
Alberta;1
Binders and Binder Accessories;1
0.35;1
Newell 338;1
Adam Shillingsburg;1
40006;1
20.26;1
2.94;1
0.7;1
Alberta;1
Pens & Art Supplies;1
0.58;1
Holmes Replacement Filter for HEPA Air Cleaner;1
 Medium Room;1
Cassandra Brandow;1
40770;1
-11.66;1
11.33;1
6.12;1
Alberta;1
Appliances;1
0.42;1
Binney & Smith inkTank™ Erasable Desk Highlighter;1
 Chisel Tip;1
 Yellow;1
 12/Box;1
Jenna Caffey;1
40933;1
-103.96;1
2.52;1
4.28;1
Alberta;1
Pens & Art Supplies;1
0.44;1
Acco Pressboard Covers with Storage Hooks;1
" 14 7/8"" x 11""";1
 Executive Red;1
Catherine Glotzbach;1
42370;1
-105.83;1
3.81;1
4.83;1
Alberta;1
Binders and Binder Accessories;1
0.4;1
Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer;1
Becky Pak;1
42436;1
3612.58;1
400.97;1
48.26;1
Alberta;1
Office Machines;1
0.36;1
Iris Project Case;1
Sonia Cooley;1
42855;1
-71.12;1
7.98;1
6.5;1
Alberta;1
Storage & Organization;1
0.59;1
Micro Innovations Micro Digital Wireless Keyboard and Mouse;1
 Gray;1
Tom Boeckenhauer;1
43686;1
284.84;1
83.1;1
6.13;1
Alberta;1
Computer Peripherals;1
0.45;1
StarTAC 7797;1
Alex Russell;1
44295;1
1464.87;1
115.99;1
2.5;1
Alberta;1
Telephones and Communication;1
0.55;1
Xerox 220;1
Sonia Cooley;1
44869;1
-154.95;1
6.48;1
7.49;1
Alberta;1
Paper;1
0.37;1
Hon iLevel™ Computer Training Table;1
Sonia Cooley;1
45511;1
-1099.46;1
31.76;1
45.51;1
Alberta;1
Tables;1
0.65;1
Fellowes Smart Surge Ten-Outlet Protector;1
 Platinum;1
Ken Lonsdale;1
46053;1
392.76;1
60.22;1
3.5;1
Alberta;1
Appliances;1
0.57;1
Novimex High-Tech Fabric Mesh Task Chair;1
Adam Shillingsburg;1
46469;1
-382.43;1
70.98;1
30;1
Alberta;1
Chairs & Chairmats;1
0.78;1
Staples Copy Paper (20Lb. and 84 Bright);1
Adam Shillingsburg;1
46469;1
-35.36;1
4.98;1
4.7;1
Alberta;1
Paper;1
0.38;1
Belkin ErgoBoard™ Keyboard;1
Ken Lonsdale;1
47207;1
-111.94;1
30.98;1
6.5;1
Alberta;1
Computer Peripherals;1
0.64;1
Eldon Advantage® Foldable Chair Mats for Low Pile Carpets;1
Cassandra Brandow;1
48801;1
527.13;1
54.2;1
11.1;1
Alberta;1
Office Furnishings;1
0.64;1
Talkabout T8367;1
Claire Good;1
49954;1
248.58;1
65.99;1
8.99;1
Alberta;1
Telephones and Communication;1
0.56;1
24 Capacity Maxi Data Binder Racks;1
 Pearl;1
Alejandro Ballentine;1
50563;1
-270.7;1
210.55;1
9.99;1
Alberta;1
Storage & Organization;1
0.6;1
Timeport L7089;1
Alejandro Ballentine;1
50563;1
305.96;1
125.99;1
7.69;1
Alberta;1
Telephones and Communication;1
0.58;1
Acme® Box Cutter Scissors;1
Trudy Bell;1
50882;1
-50.1;1
10.23;1
4.68;1
Alberta;1
Scissors;1
 Rulers and Trimmers;1
0.59;1
Polycom ViewStation™ ISDN Videoconferencing Unit;1
Adrian Barton;1
51553;1
-11984.4;1
6783.02;1
24.49;1
Alberta;1
Office Machines;1
0.39;1
Wirebound Message Books;1
" Four 2 3/4"" x 5"" Forms per Page";1
 600 Sets per Book;1
Adrian Barton;1
51553;1
32.47;1
9.27;1
4.39;1
Alberta;1
Paper;1
0.38;1
Xerox 1968;1
Adrian Barton;1
51553;1
-28.25;1
6.68;1
6.15;1
Alberta;1
Paper;1
0.37;1
Xerox 1978;1
Adrian Barton;1
51553;1
-38.35;1
5.78;1
5.67;1
Alberta;1
Paper;1
0.36;1
Wilson Jones Turn Tabs Binder Tool for Ring Binders;1
Adam Shillingsburg;1
52199;1
-60.58;1
4.82;1
5.24;1
Alberta;1
Binders and Binder Accessories;1
0.39;1
Xerox 1904;1
Ken Lonsdale;1
52293;1
-14.59;1
6.48;1
5.86;1
Alberta;1
Paper;1
0.36;1
Newell 337;1
Catherine Glotzbach;1
52839;1
-22.84;1
3.28;1
3.97;1
Alberta;1
Pens & Art Supplies;1
0.56;1
Accessory28;1
Catherine Glotzbach;1
52839;1
-155.3;1
55.99;1
2.5;1
Alberta;1
Telephones and Communication;1
0.83;1
Belkin F9M820V08 8 Outlet Surge;1
Jenna Caffey;1
53443;1
387.56;1
42.98;1
4.62;1
Alberta;1
Appliances;1
0.56;1
Avery 51;1
Jenna Caffey;1
53443;1
-2.01;1
6.3;1
0.5;1
Alberta;1
Labels;1
0.39;1
"Staples Pen Style Liquid Stix; Assorted (yellow";1
 pink;1
 green;1
 blue;1
 orange);1
 5/Pack;1
Jenna Caffey;1
53443;1
52.08;1
6.47;1
1.22;1
Alberta;1
Pens & Art Supplies;1
0.4;1
IBM Multi-Purpose Copy Paper;1
" 8 1/2 x 11""";1
 Case;1
Sibella Parks;1
53767;1
433.87;1
30.98;1
5.76;1
Alberta;1
Paper;1
0.4;1
Xerox 1982;1
Cassandra Brandow;1
54787;1
-56.1;1
22.84;1
16.87;1
Alberta;1
Paper;1
0.39;1
Lumber Crayons;1
Alejandro Ballentine;1
55011;1
-21;1
9.85;1
4.82;1
Alberta;1
Pens & Art Supplies;1
0.47;1
Prang Colored Pencils;1
Alejandro Ballentine;1
55011;1
14.19;1
2.94;1
0.81;1
Alberta;1
Pens & Art Supplies;1
0.4;1
KI Conference Tables;1
Becky Pak;1
55490;1
-184.16;1
70.89;1
89.3;1
Alberta;1
Tables;1
0.72;1
Staples Standard Envelopes;1
Becky Pak;1
56069;1
8.82;1
5.68;1
1.39;1
Alberta;1
Envelopes;1
0.38;1
Snap-A-Way® Black Print Carbonless Ruled Speed Letter;1
 Triplicate;1
Claire Good;1
56163;1
-14.47;1
37.94;1
5.08;1
Alberta;1
Paper;1
0.38;1
Memorex Slim 80 Minute CD-R;1
 10/Pack;1
Claire Good;1
56929;1
20.68;1
9.78;1
1.99;1
Alberta;1
Computer Peripherals;1
0.43;1
Verbatim DVD-RAM;1
 5.2GB;1
 Rewritable;1
 Type 1;1
 DS;1
Sibella Parks;1
57378;1
-5.7;1
29.89;1
1.99;1
Alberta;1
Computer Peripherals;1
0.5;1
Newell 337;1
Sibella Parks;1
57378;1
-26.19;1
3.28;1
3.97;1
Alberta;1
Pens & Art Supplies;1
0.56;1
Fuji Slim Jewel Case CD-R;1
Alex Russell;1
58914;1
-55.84;1
2.12;1
